X Gaze Data, Y Gaze Data, Time 
1248,273,18873985
1248,274,18873996
1248,274,18874007
1248,274,18874032
1247,274,18874040
1246,274,18874051
1244,273,18874063
1242,273,18874074
1239,272,18874084
1237,271,18874110
1235,272,18874118
1236,272,18874129
1239,274,18874141
1239,273,18874151
1239,275,18874162
1218,325,18874188
1227,406,18874194
1229,810,18874206
1238,768,18874219
1241,746,18874228
1243,706,18874240
1244,666,18874265
1253,496,18874273
1263,330,18874284
1261,318,18874296
1256,284,18874307
1257,280,18874317
1256,277,18874343
1257,272,18874351
1257,267,18874362
1258,265,18874374
1258,264,18874384
1268,264,18874395
1266,264,18874406
1270,264,18874421
1276,266,18874428
1283,266,18874440
1285,269,18874451
1286,269,18874462
1286,269,18874473
1285,265,18874484
1287,266,18874497
1286,267,18874506
1285,266,18874517
1284,266,18874529
1284,266,18874544
1284,266,18874550
1284,266,18874562
1283,266,18874575
1284,267,18874584
1284,267,18874595
1284,267,18874606
1279,266,18874621
1268,265,18874629
1262,264,18874639
1257,264,18874653
1252,264,18874662
1250,266,18874673
1249,266,18874698
1248,267,18874706
1247,265,18874717
1245,266,18874730
1245,267,18874740
1244,268,18874750
1244,269,18874777
1246,270,18874783
1247,270,18874795
1247,270,18874808
1248,270,18874817
1247,270,18874828
1248,271,18874854
1248,272,18874862
1248,272,18874873
1250,271,18874885
1250,271,18874895
1249,271,18874906
1247,270,18874932
1246,270,18874939
1246,270,18874950
1245,270,18874963
1242,270,18874973
1240,270,18874984
1240,270,18875010
1238,273,18875017
1241,273,18875028
1251,274,18875041
1255,274,18875050
1257,274,18875061
1267,274,18875073
1268,274,18875087
1268,274,18875095
1269,275,18875106
1269,273,18875118
1271,272,18875128
1270,270,18875139
1270,269,18875150
1271,269,18875165
1272,269,18875173
1273,269,18875183
1274,269,18875195
1274,269,18875206
1275,269,18875217
1276,270,18875228
1276,269,18875243
1276,269,18875250
1276,267,18875261
1276,267,18875274
1276,267,18875283
1275,267,18875295
1275,265,18875321
1283,264,18875328
1288,265,18875339
1289,265,18875353
1291,265,18875361
1291,264,18875372
1292,263,18875383
1293,263,18875394
1295,261,18875406
1294,261,18875430
1291,258,18875439
1284,258,18875450
1126,255,18875462
818,264,18875472
696,272,18875483
673,274,18875509
633,279,18875516
618,283,18875528
603,285,18875541
600,287,18875550
598,292,18875561
598,293,18875587
600,296,18875594
600,296,18875607
599,297,18875618
599,297,18875628
599,297,18875639
599,298,18875664
598,299,18875673
598,299,18875683
599,296,18875695
599,296,18875705
597,295,18875716
595,294,18875742
595,295,18875749
596,295,18875761
597,294,18875774
598,294,18875783
598,295,18875794
599,296,18875805
599,296,18875821
599,297,18875827
599,297,18875839
599,297,18875852
599,297,18875861
598,297,18875872
598,297,18875884
598,297,18875894
597,297,18875906
597,296,18875930
596,292,18875939
600,291,18875950
624,291,18875962
630,290,18875977
632,289,18875983
634,289,18876009
643,289,18876016
654,289,18876028
653,289,18876040
652,288,18876049
653,287,18876061
653,288,18876072
653,290,18876086
654,291,18876094
653,291,18876105
653,291,18876116
653,292,18876127
653,292,18876139
653,292,18876149
653,292,18876164
652,293,18876172
651,293,18876183
650,293,18876195
653,292,18876205
658,292,18876216
692,291,18876227
701,289,18876241
704,289,18876249
705,289,18876261
709,288,18876273
711,288,18876283
731,285,18876294
731,284,18876319
730,281,18876327
730,282,18876338
730,282,18876351
730,282,18876360
731,283,18876372
730,284,18876397
730,284,18876405
727,280,18876416
726,279,18876429
725,277,18876438
725,277,18876449
725,276,18876461
725,276,18876472
725,277,18876482
725,278,18876508
726,281,18876516
728,281,18876527
744,280,18876540
748,279,18876549
751,279,18876560
773,276,18876586
779,276,18876594
781,277,18876605
781,278,18876617
781,278,18876627
783,282,18876638
783,285,18876648
838,472,18876663
777,335,18876704
776,354,18876716
773,345,18876727
777,353,18876741
775,341,18876749
774,322,18876760
774,295,18876773
772,283,18876782
771,274,18876794
770,273,18876820
767,274,18876827
767,275,18876839
766,275,18876852
766,275,18876860
765,275,18876871
765,276,18876883
765,276,18876893
765,276,18876905
765,277,18876930
764,277,18876938
764,277,18876949
764,276,18876961
765,276,18876971
766,273,18876982
766,272,18876993
766,271,18877008
767,269,18877016
768,272,18877026
769,274,18877039
769,275,18877049
770,275,18877060
769,275,18877085
769,278,18877093
769,278,18877105
769,279,18877117
771,279,18877127
775,281,18877138
785,282,18877163
795,281,18877171
796,280,18877182
799,280,18877195
800,280,18877205
802,280,18877215
804,280,18877226
805,280,18877241
804,279,18877248
805,283,18877259
813,322,18877272
658,361,18877359
658,361,18877371
896,450,18877396
836,346,18877404
830,333,18877415
838,337,18877427
845,343,18877437
848,344,18877448
850,345,18877460
839,315,18877475
828,292,18877482
821,281,18877493
822,280,18877505
820,280,18877515
819,278,18877526
818,276,18877552
821,275,18877560
820,275,18877571
830,278,18877583
832,279,18877593
836,280,18877604
837,281,18877629
840,281,18877638
842,282,18877648
843,282,18877659
842,284,18877675
843,284,18877681
843,284,18877693
843,284,18877706
843,285,18877715
843,286,18877726
844,286,18877737
845,289,18877753
846,289,18877760
846,289,18877771
847,288,18877784
847,288,18877793
847,288,18877804
847,288,18877815
847,288,18877826
846,289,18877837
847,289,18877863
857,291,18877871
866,289,18877881
870,289,18877895
874,287,18877904
878,287,18877915
883,286,18877942
895,283,18877948
895,285,18877959
894,284,18877972
893,288,18877981
893,288,18877992
892,289,18878018
893,285,18878026
893,285,18878037
894,285,18878048
895,285,18878059
895,283,18878071
895,283,18878081
896,282,18878095
896,282,18878104
896,284,18878115
896,285,18878127
896,286,18878137
896,286,18878148
897,286,18878159
904,287,18878173
910,287,18878181
919,287,18878193
923,286,18878219
929,285,18878226
930,285,18878237
930,284,18878250
931,284,18878259
930,284,18878271
931,284,18878282
932,284,18878292
932,284,18878304
933,284,18878314
934,284,18878328
936,283,18878337
936,284,18878348
941,284,18878360
943,284,18878370
945,284,18878381
947,283,18878392
948,282,18878407
950,282,18878414
952,282,18878425
953,281,18878437
954,281,18878448
953,281,18878459
953,281,18878470
953,281,18878484
954,282,18878492
953,283,18878504
953,283,18878515
953,283,18878526
952,286,18878537
952,286,18878562
952,287,18878570
954,288,18878581
956,290,18878593
962,290,18878603
967,289,18878614
978,289,18878625
992,289,18878639
995,290,18878647
999,290,18878659
1006,291,18878685
1005,290,18878692
1007,290,18878703
1007,290,18878715
1007,290,18878726
1005,287,18878737
1005,286,18878762
1004,286,18878770
1004,286,18878781
1005,287,18878793
1005,289,18878804
1005,289,18878814
1005,289,18878840
1005,292,18878847
1006,292,18878859
1006,292,18878872
1006,293,18878881
1006,293,18878892
1005,292,18878919
1004,290,18878925
1004,290,18878937
1003,291,18878950
1000,292,18878959
1003,292,18878970
1004,291,18878981
1005,291,18878992
1009,291,18879003
1015,291,18879014
1018,290,18879028
1027,289,18879037
1030,289,18879047
1037,288,18879059
1040,288,18879070
1042,289,18879080
1042,289,18879092
1042,289,18879106
1041,290,18879114
1040,290,18879126
1040,290,18879152
1040,290,18879159
1045,290,18879170
1096,283,18879184
1097,283,18879192
1098,283,18879203
1098,285,18879215
1098,287,18879225
1100,287,18879236
1102,288,18879262
1101,291,18879270
1101,291,18879280
1096,288,18879293
1095,288,18879303
1094,288,18879314
1094,288,18879340
1094,288,18879347
1093,289,18879358
1095,290,18879370
1096,290,18879380
1096,289,18879392
1096,288,18879418
1105,290,18879425
1112,290,18879436
1119,290,18879449
1124,290,18879458
1127,290,18879470
1133,292,18879480
1137,294,18879492
1138,295,18879503
1138,296,18879513
1138,295,18879527
1138,296,18879536
1136,294,18879547
1136,293,18879559
1136,294,18879570
1136,294,18879580
1136,294,18879592
1136,294,18879606
1141,295,18879613
1163,297,18879625
1176,295,18879638
1178,294,18879647
1189,292,18879659
1192,291,18879669
1192,291,18879684
1191,293,18879691
1190,296,18879703
1193,296,18879716
1196,297,18879725
1197,298,18879736
1195,299,18879762
1193,301,18879769
1193,301,18879780
1192,302,18879792
1192,300,18879802
1191,300,18879813
1191,300,18879838
1192,301,18879847
1194,300,18879858
1194,300,18879869
1194,299,18879884
1196,299,18879891
1202,301,18879902
1211,301,18879916
1223,301,18879925
1231,300,18879936
1251,301,18879946
1261,301,18879962
1273,302,18879969
1292,302,18879980
1294,301,18879994
1294,302,18880003
1293,302,18880013
1292,305,18880040
1292,305,18880046
1292,306,18880058
1292,305,18880072
1293,305,18880080
1292,304,18880091
1293,303,18880103
1294,301,18880113
1297,299,18880124
1296,298,18880136
1296,298,18880149
1297,298,18880158
1296,298,18880169
1293,299,18880180
1291,298,18880191
1292,297,18880202
1292,295,18880227
1278,291,18880236
1278,292,18880246
1261,291,18880258
1145,286,18880269
704,295,18880280
676,296,18880291
664,297,18880305
654,298,18880313
635,300,18880324
621,304,18880337
604,309,18880346
600,309,18880358
605,310,18880369
608,309,18880383
608,310,18880391
609,309,18880402
609,308,18880414
609,307,18880424
609,306,18880436
608,306,18880461
606,306,18880469
600,309,18880479
597,312,18880492
595,316,18880502
595,316,18880513
593,318,18880524
592,318,18880538
592,318,18880546
591,318,18880558
591,318,18880570
590,317,18880579
589,318,18880591
589,318,18880616
590,317,18880624
589,316,18880636
589,315,18880647
589,314,18880657
590,315,18880669
595,314,18880679
612,311,18880694
623,309,18880702
627,308,18880713
637,308,18880726
649,308,18880735
651,307,18880746
652,307,18880772
649,307,18880779
649,308,18880791
649,308,18880804
650,308,18880813
650,308,18880824
650,307,18880851
648,310,18880857
648,309,18880869
648,310,18880882
648,309,18880891
648,310,18880902
648,310,18880913
652,310,18880924
655,310,18880935
669,309,18880960
679,309,18880969
680,308,18880979
680,308,18880991
683,308,18881002
683,308,18881012
683,308,18881024
684,308,18881038
684,309,18881046
684,310,18881057
685,310,18881069
686,310,18881079
689,309,18881091
692,308,18881117
707,310,18881124
712,310,18881135
713,310,18881148
721,311,18881157
728,311,18881169
731,311,18881194
730,308,18881202
729,307,18881212
729,307,18881225
729,307,18881235
730,307,18881246
730,308,18881272
730,309,18881279
730,310,18881290
729,311,18881303
740,311,18881312
756,311,18881324
782,307,18881350
787,307,18881357
795,306,18881368
797,306,18881381
798,305,18881390
795,304,18881401
797,305,18881428
797,305,18881435
799,306,18881445
799,307,18881458
799,307,18881468
799,307,18881479
797,309,18881504
797,309,18881512
796,309,18881523
796,309,18881535
796,310,18881545
795,310,18881557
793,310,18881568
793,308,18881582
793,309,18881590
795,308,18881601
801,305,18881613
850,308,18881624
854,308,18881635
857,308,18881645
862,308,18881659
867,308,18881668
870,308,18881679
881,308,18881691
878,308,18881701
884,307,18881712
883,307,18881723
882,307,18881737
882,307,18881745
880,307,18881757
880,307,18881783
880,304,18881790
880,305,18881801
881,304,18881813
882,304,18881824
882,304,18881835
883,302,18881860
881,301,18881868
881,301,18881879
881,301,18881891
881,301,18881901
882,302,18881912
882,302,18881938
892,302,18881945
894,303,18881957
900,303,18881970
907,303,18881978
915,303,18881990
917,303,18882001
921,306,18882016
922,307,18882023
923,305,18882034
923,304,18882047
923,304,18882056
923,304,18882068
924,304,18882079
922,302,18882090
923,303,18882101
923,304,18882111
925,306,18882125
929,305,18882134
935,305,18882145
956,303,18882172
969,304,18882178
975,308,18882203
980,309,18882212
981,307,18882223
982,305,18882235
981,305,18882245
981,306,18882257
981,306,18882268
980,303,18882281
980,303,18882290
980,303,18882301
980,305,18882312
980,306,18882323
980,307,18882334
980,307,18882345
980,308,18882359
980,309,18882368
979,309,18882378
976,308,18882390
970,308,18882401
962,308,18882411
955,308,18882438
937,308,18882445
929,307,18882456
920,307,18882469
920,308,18882478
918,308,18882489
918,308,18882516
918,308,18882523
918,309,18882534
917,311,18882547
917,311,18882556
917,310,18882567
918,310,18882593
918,309,18882601
918,309,18882611
918,309,18882624
918,310,18882634
918,310,18882644
918,310,18882656
918,310,18882670
918,310,18882678
918,311,18882689
918,312,18882701
918,313,18882711
919,312,18882723
924,314,18882734
949,313,18882748
954,313,18882756
956,312,18882767
959,312,18882780
962,312,18882789
965,313,18882801
976,313,18882826
975,313,18882834
975,314,18882844
975,315,18882858
975,315,18882867
975,315,18882877
975,315,18882904
974,314,18882911
974,314,18882923
976,311,18882936
976,311,18882944
976,310,18882956
980,311,18882967
981,312,18882978
1026,315,18882989
1039,315,18883000
1042,315,18883013
1053,314,18883023
1058,311,18883034
1059,311,18883059
1066,307,18883067
1067,307,18883078
1066,306,18883090
1065,307,18883100
1065,307,18883111
1064,307,18883123
1064,308,18883137
1064,308,18883144
1065,309,18883156
1066,311,18883167
1065,311,18883183
1075,311,18883189
1085,313,18883200
1088,313,18883213
1093,312,18883222
1096,312,18883233
1098,312,18883259
1107,311,18883267
1107,311,18883277
1107,311,18883291
1107,312,18883300
1106,313,18883311
1106,314,18883323
1105,313,18883334
1105,313,18883344
1104,313,18883356
1104,313,18883369
1104,312,18883377
1104,312,18883389
1104,311,18883415
1105,312,18883422
1107,315,18883433
1112,316,18883446
1147,315,18883456
1158,312,18883467
1159,312,18883478
1159,312,18883488
1161,311,18883500
1161,310,18883510
1160,310,18883525
1158,310,18883533
1157,312,18883544
1157,314,18883556
1158,314,18883567
1160,314,18883577
1161,314,18883589
1167,313,18883603
1167,313,18883611
1167,313,18883622
1165,313,18883634
1165,313,18883644
1165,313,18883655
1165,313,18883682
1166,312,18883688
1165,312,18883700
1167,312,18883714
1172,312,18883722
1197,310,18883733
1201,309,18883759
1216,311,18883766
